sentence	label	e1	e2
These images were acquired by MSSS cameras and include <e1> thousands </e1> of <e2> pictures </e2> from Mars Global Surveyor.	0	thousands	pictures
If the <e1> notice </e1> is sent by <e2> fax </e2> , the notice is not deemed received until 3 days after faxing it.	0	notice	fax
These functions were designed to steal a reference because of a common <e1> idiom </e1> for populating a <e2> tuple </e2> or list with newly created objects.	0	idiom	tuple
We will reposition ourselves and our events to attract <e1> scientists </e1> from <e2> complementary disciplines </e2> .	0	scientists	complementary disciplines
Using a small sharp <e1> knife </e1> , we cut the <e2> vanilla bean </e2> in half.	0	knife	vanilla bean
Californian <e1> wine </e1> -growers, who rely heavily on the European market, worry that Europeans will reject wine produced from <e2> genetically modified grapevines </e2> .	0	wine	genetically modified grapevines
The soft brown and beige <e1> tones </e1> in the decoration provide a <e2> tranquil mood </e2> .	0	tones	tranquil mood
They're bringing in applications such as catalog management and <e1> order fulfillment </e1> from <e2> vendors </e2> , then laboriously developing and integrating those applications themselves.	0	order fulfillment	vendors
With lyrical descriptions of landscape and terse, unpunctuated dialogue, a distinctive <e1> voice </e1> powered a gripping <e2> story </e2> .	0	voice	story
Most of the <e1> steam </e1> comes from a volcano's <e2> magma </e2> .	0	steam	magma
In Cicero's speech for Milo, the <e1> orator </e1> makes a <e2> valid argument </e2> .	0	orator	valid argument
Straight ahead you enter a nice sized <e1> living room </e1> that contains the front <e2> door </e2> .	0	living room	door
Eventually the <e1> company </e1> manufactured the <e2> machines </e2> .	0	company	machines
Yanbian is also blessed with agricultural riches and is a major <e1> tobacco </e1> <e2> producer </e2> .	0	tobacco	producer
Attocube systems AG, one of the leading suppliers of nanopositioning devices for extreme environments, has been nominated today as a <e1> finalist </e1> for the <e2> award </e2> .	0	finalist	award
I struggle for my dream of painless perfection but a <e1> snowdrift </e1> keeps the <e2> door </e2> from opening.	0	snowdrift	door
<e1> People </e1> harvest the <e2> seeds </e2> , macerate them, and roll them into thick sticks of dry, hardened paste which can then be stored or exported from the region.	0	People	seeds
Sadly I couldn't find any spectacular <e1> videos </e1> of <e2> superfluids </e2> in action.	0	videos	superfluids
Under the circumstance that the <e1> wife </e1> comes from a <e2> wealthy family </e2> , her dissatisfactions with her marriage may make her seem like a spoiled brat.	0	wife	wealthy family
The <e1> evacuation </e1> after the Chernobyl <e2> accident </e2> was poorly planned and chaotic.	0	evacuation	accident
A high voltage coupling capacitor should be added at the input as well as a small <e1> hole </e1> in the <e2> metal box </e2> in order to provide screwdriver adjustment to the gain control potentiometer.	0	hole	metal box
The 3 km long <e1> beach </e1> extends from the <e2> mouth </e2> of the Oro River in the west, to the cliffs of Point Caramonal to the southeast.	0	beach	mouth
The <e1> turn signal indicator </e1> inside the <e2> car </e2> was blinking erratically for the last month and someone recently explained that it meant the bulb had gone somewhere on the left.	0	turn signal indicator	car
As the servants put the <e1> inflatable corgis </e1> in a <e2> bag </e2> for the Balmoral jumble sale, the Queen will be settling down this morning for a nice cup of tea and a quiet rest during The Archers, known to be one of her radio favourites.	0	inflatable corgis	bag
The <e1> judge </e1> hesitates, <e2> gavel </e2> poised, shooting them a warning look.	0	judge	gavel
U.S. policy decisions over the past several years, have helped to lay the <e1> groundwork </e1> for the latest round of <e2> talks </e2> , she said.	0	groundwork	talks
The <e1> vaccine </e1> is made from <e2> inactivated virus </e2> , so it's impossible to get the flu from the vaccine.	0	vaccine	inactivated virus
There remained nothing more to be done but to enclose our <e1> heads </e1> in the <e2> metal box </e2> .	0	heads	metal box
Gingko biloba <e1> leaves </e1> don't contain that <e2> compound </e2> , although rich in other flavonoids, .	0	leaves	compound
None of the <e1> trademark </e1> <e2> holders </e2> are affiliated with Kaplan or this website.	0	trademark	holders
Their retreat was disorderly and confused and much like a flight, the Pallantines hanging on their flanks and rear and doing great <e1> damage </e1> from early <e2> dawn </e2> till evening.	0	damage	dawn
A couple of spoonsful would have been mixed with water to create a sweet and tart drink, the <e1> fruit </e1> providing the flavor and <e2> color </e2> , the sugar providing the sweetness, and the vinegar providing the tartness.	0	fruit	color
A focus on convenience and knowledgeable service has enabled the 4,600-store chain to stake out a modest but healthy share of the huge hardware market, providing the <e1> impetus </e1> for the biggest new-store <e2> expansion </e2> in its history.	0	impetus	expansion
A couple of spoonsful would have been mixed with water to create a sweet and tart drink, the fruit providing the flavor and color, the <e1> sugar </e1> providing the <e2> sweetness </e2> , and the vinegar providing the tartness.	0	sugar	sweetness
'We think that the <e1> fat </e1> begets the <e2> insulin resistance </e2> , which helps produce risk factors for arteriosclerosis', he added.	0	fat	insulin resistance
The <e1> aim </e1> was for <e2> completion </e2> so that they would be available to study the Sun during the peak of the solar cycle, which was expected in the year 2000.	0	aim	completion
Ribozymes, also known as catalytic RNA and molecular scissors, are molecules that can break down <e1> nucleic acid </e1> inside a <e2> cell </e2> , thus they can be used to cut out bad genetic information and splice in good material.	0	nucleic acid	cell
That means that <e1> concentrations </e1> are not low in <e2> winter </e2> and not so high in summer.	0	concentrations	winter
The <e1> burning fuel </e1> produces <e2> exhaust gases </e2> , which, when forced out the nozzle, produce thrust, moving the rocket in the other direction.	0	burning fuel	exhaust gases
He pushed a chunk of <e1> marble </e1> across the <e2> table </e2> towards her.	0	marble	table
Details of <e1> today </e1> 's <e2> bills </e2> can be found on the Order of Business page.	0	today	bills
<e1> Flight disruption </e1> after the <e2> attacks </e2> in the US delayed him there for three days.	1	Flight disruption	attacks
People who work in mines may be exposed to <e1> radon </e1> and, in some parts of the country, radon is found in <e2> houses </e2> .	0	radon	houses
<e1> Batteries </e1> stored in a <e2> discharged state </e2> are susceptible to freezing, sulfation and an increased rate of discharge.	0	Batteries	discharged state
The only part left from the <e1> default design </e1> was the <e2> top blue border line </e2> of the title frame.	0	default design	top blue border line
The basement carpeting is made from recycled plastic pop bottles, and the <e1> underpad </e1> was once <e2> automobile tires </e2> .	0	underpad	automobile tires
Heating <e2> oil </e2> is similar to <e1> diesel </e1> oil, and the process of refining it is very similar.	0	diesel	oil
Your <e1> medicines </e1> will be kept secure in the <e2> metal box </e2> at the back of your bed space.	0	medicines	metal box
They understand the <e1> stakes </e1> from a <e2> personal perspective </e2> , as well, since the extremists have tried to assassinate them.	0	stakes	personal perspective
Federal officials deny the <e1> torture </e1> <e2> allegations </e2> , but the judge ordered a competency exam and expects results next month.	0	torture	allegations
In Louisiana, more than 50 times more <e1> water </e1> is used for <e2> fish </e2> farming than is used for animals that produce meat, poultry, and milk.	0	water	fish
Yet the <e1> nomination </e1> was for original <e2> music </e2> .	0	nomination	music
Like normal 'Simon' games, it starts with a one digit sequence, and then increases indefinitely until the <e1> caller </e1> makes a <e2> mistake </e2> .	0	caller	mistake
Our <e1> mission </e1> is to provide our site visitors with as much <e2> information </e2> as possible about animals that people keep as pets.	0	mission	information
A <e1> clinical lectureship </e1> combines a <e2> university lectureship </e2> with specialist registrar training (via an honorary national training number).	0	clinical lectureship	university lectureship
An independent British <e1> force </e1> outside U.N. command crushed a rebellion with efficient <e2> gusto </e2> .	0	force	gusto
Hoover is also notable for an extremely unusual <e1> vacuum </e1> <e2> cleaner </e2> , the Hoover Constellation, which is canister type but lacks wheels.	0	vacuum	cleaner
The <e1> patient </e1> had crushed a pencil with this <e2> toe </e2> about 30 years previously.	0	patient	toe
Elecom's gear drive <e1> keyboard </e1> prevents typing <e2> errors </e2> .	0	keyboard	errors
The application <e1> deadline </e1> for the 2007 AARP Best Employers for Workers over 50 <e2> program </e2> is fast approaching.	0	deadline	program
Delay and procrastination set you up for <e1> <e2> frustration </e2> </e1> after frustration.	0	<e2> frustration </e2>	frustration
I've heard the <e1> stock </e1> <e2> market </e2> is making a recovery but it's a bit early to invest my money.	0	stock	market
We're always looking for <e1> feedback </e1> from <e2> readers </e2> and articles to highlight.	0	feedback	readers
And part of the <e1> job </e1> of the team member is to assist <e2> newcomers </e2> .	0	job	newcomers
The <e1> algorithm </e1> generates <e2> provable primes </e2> rather than only probable primes and is nevertheless faster than the known algorithms based on pseudo-primality.	0	algorithm	provable primes
The contents of the <e1> boxes </e1> included <e2> phone cards </e2> , disposable cameras and razors, travel-size toiletries, snack food, and lots of candy.	0	boxes	phone cards
The check given by Charles V to the advance of the Ottoman power along the African coast made him appear to the world as the liberator of the Christians and the <e1> terror </e1> of the <e2> infidels </e2> , and gave him such prestige that Francis felt obliged to get all the advantage possible out of his alliance.	0	terror	infidels
The <e1> saw </e1> cut a large <e2> hole </e2> in a huge concrete wall at the plant.	0	saw	hole
It is a business truism that <e1> improvement </e1> starts with <e2> leadership </e2> , right from the top and driving down throughout the whole organization.	0	improvement	leadership
Near Adelaide the <e1> land </e1> is intensively farmed for <e2> dairying </e2> , fruit, and vegetables.	0	land	dairying
Using an e- <e2> prescription </e2> module in an electronic record system, the <e1> prescriber </e1> makes out a prescription and transfers it to the national e-prescription mailbox.	0	prescriber	prescription
My sole <e1> desire </e1> was to write a <e2> book </e2> on black veterans using their words.	0	desire	book
The simple <e1> rule </e1> produces <e2> sentences </e2> such as ABAB.	0	rule	sentences
An aqueous triethylamine (0.1 mol/l) <e1> solution </e1> was added to the <e2> acid precipitate </e2> until pH 6 was reached.	0	solution	acid precipitate
'The Incredible Shrinking Man' follows Matheson's novel and effectively captures the <e1> terror </e1> of the <e2> protagonist </e2> as he shrinks to oblivion.	0	terror	protagonist
The predominant <e1> approach </e1> is to select one or two primary <e2> languages </e2> and use them for the company-wide features and content.	0	approach	languages
About 2000 feet of <e1> passageways </e1> have been located inside the <e2> cave </e2> , and about half of that has been mapped.	0	passageways	cave
An <e1> office </e1> that contains <e2> plants </e2> suggests you're trying to create an agreeable environment for yourself and others.	0	office	plants
You can do a simple experiment which shows how important <e1> sun </e1> is for <e2> growth </e2> by planting a seed and putting it in a closet.	0	sun	growth
Like other spiders, the <e1> tarantula </e1> makes a <e2> silken web </e2> , but not for snaring prey.	0	tarantula	silken web
Anthony finds inspiration in a beautiful, enigmatic older woman who teaches him to follow his heart and find <e1> happiness </e1> through <e2> swing dancing </e2> .	1	happiness	swing dancing
Currently, the <e1> villagers </e1> operate a ram <e2> oil press </e2> that is counter-intuitive to use and leads to sub-optimal oil extraction from groundnuts.	0	villagers	oil press
<e1> Police officer </e1> uses a Taser <e2> stun gun </e2> to subdue a glass-wielding six-year-old.	0	Police officer	stun gun
This <e1> form </e1> is used for a department billing for goods or <e2> services </e2> it has provided.	0	form	services
Besides, the ink <e1> cartridge </e1> contained in the <e2> cartridge container </e2> is not working properly.	0	cartridge	cartridge container
The <e1> organization </e1> helps educate practitioner <e2> dentists </e2> through clinical meetings.	0	organization	dentists
The <e1> company </e1> practically created the personal-home-computer industry, but the company made the fateful <e2> decision </e2> not to liberally license its software applications.	0	company	decision
The original <e1> engine </e1> powered a limited-production Mustang <e2> model </e2> sold for two years.	0	engine	model
The <e1> submission </e1> <e2> deadline </e2> is February, 2, 2007.	0	submission	deadline
A <e1> blood </e1> <e2> alcohol </e2> level of .08 or higher will result in a DUI arrest.	0	blood	alcohol
The more samples (and therefore means) from the population one takes, the better the <e1> population estimate </e1> is from the <e2> sampling distribution </e2> .	0	population estimate	sampling distribution
You move the direction the <e1> mouse </e1> is from the <e2> crosshair </e2> .	0	mouse	crosshair
The <e1> intent </e1> of the fourteenth amendment was to protect all <e2> rights </e2> .	0	intent	rights
Often the <e1> patient </e1> is kept in the <e2> hospital </e2> one night for observation, but in other cases the patient can be discharged home the same day as surgery.	0	patient	hospital
Temporal and spatial isotopic variations in the database are also useful for distinguishing the <e1> types </e1> of <e2> methane </e2> in subsurface natural gas exploration.	0	types	methane
Nine-year-old Chloe Clark joined a <e1> ballet </e1> <e2> company </e2> on stage last Monday.	0	ballet	company
Anyone seeking <e1> hair reduction </e1> by <e2> laser treatment </e2> should first consult with a dermatologist, says Moore.	1	hair reduction	laser treatment
Other non-native species used in aquaculture are brook trout (Salvelinus fontinalis) and lake trout (Salvelinus namaycush), <e1> fishes </e1> that mainly has been farmed for <e2> stocking purposes </e2> .	0	fishes	stocking purposes
<e1> Heating </e1> <e2> oil </e2> is a refined oil made from petroleum, used in furnaces to heat buildings.	0	Heating	oil
If you're an immigrant or <e1> refugee </e1> from any <e2> country </e2> then you might have had an experience with a botched translated name.	0	refugee	country
The <e1> stereograph </e1> produces the same <e2> output </e2> .	0	stereograph	output
The <e1> surgeon </e1> cuts a small <e2> hole </e2> in the skull and lifts the edge of the brain to expose the nerve.	0	surgeon	hole
In 1871, nearly 60 percent of the Italian <e1> population </e1> farmed for a <e2> living </e2> , attempting to eke out an existence from arid land that often was not their own.	0	population	living
We had a spirited chat about <e2> gravy </e2> with roast goose; never put <e1> wine </e1> in a gravy to go with a British roast, we both agreed.	0	wine	gravy
The Federation is the <e1> voice </e1> for the <e2> humanities </e2> and social science researchers.	0	voice	humanities
Ensure that you don't lose a <e1> drop </e1> of <e2> juice </e2> by nestling your shellfish in salt.	0	drop	juice
American <e1> sports </e1> are played with the <e2> hands </e2> .	0	sports	hands
The fascinating aspect of therapeutic riding is that the <e1> rider </e1> sitting astride a <e2> horse </e2> walking establishes what is a perfect walking gait for the human.	0	rider	horse
The <e1> challenges </e1> are being addressed from a <e2> manufacturing standpoint </e2> rather than ICT solutions that could answer them.	0	challenges	manufacturing standpoint
It is a motorized spherical mechanism that is designed to simulate the <e1> rowing motion </e1> of an <e2> oar </e2> .	0	rowing motion	oar
First, the contents of the <e1> proposal </e1> included a detailed <e2> cost analysis </e2> , accurate marketing analysis and a preliminary project execution plan.	0	proposal	cost analysis
Besides the ash texture, it is also important that shape of the burning <e1> end </e1> of the <e2> cigar </e2> is exposed after the ash has fallen off.	0	end	cigar
This <e1> skateboard </e1> <e2> company </e2> designs skateboards specifically for girls.	0	skateboard	company
At some point in or after the year 857 the <e1> priest </e1> composed the <e2> book </e2> .	0	priest	book
Losing land to new white settlers, non-payment, past broken treaties, plus food shortages and <e1> famine </e1> following <e2> crop failure </e2> led to great discontent among the Dakota people.	1	famine	crop failure
So the inscription didn't name the <e1> pistol </e1> 's <e2> maker </e2> , or the artist who decorated it, or the year it was made.	0	pistol	maker
From the diagrams of DaVinci to Hooke's microscopic bestiary, the beaks of Darwin's finches, Rosalind Franklin's x-rays or the <e1> latest photographic marvels </e1> retrieved from the <e2> remotest galactic outback </e2> , visualization of research has a long and literally illustrious history.	0	latest photographic marvels	remotest galactic outback
The <e1> carpenter </e1> carries an <e2> axe </e2> over his shoulder and a smaller one in his belt.	0	carpenter	axe
If the <e1> declarator </e1> is for an instance <e2> variable </e2> (that is, a field that is not static), then the variable initializer is evaluated.	0	declarator	variable
With its non-slip, ambidextrous grip, the <e1> peeler </e1> glides effortlessly through <e2> foods </e2> .	0	peeler	foods
One splendid sunshiny day, about an hour after noon, Irene, who was playing on the <e1> lawn </e1> in the <e2> garden </e2> , heard the distant blast of a bugle.	0	lawn	garden
Sometimes <e1> joy </e1> comes from unexpected <e2> places </e2> .	0	joy	places
It is no justification that the <e1> defamation </e1> comes from a <e2> bishop </e2> .	0	defamation	bishop
Orpheus falls in love with the <e1> country </e1> <e2> girl </e2> for no apparent reason save her name and beauty.	0	country	girl
Note that the <e1> user </e1> <e2> interface </e2> is quite different at LANL and NCSTRL.	0	user	interface
<e1> Equipment </e1> for making repairs en route was carried in a <e2> jockey box </e2> attached to one end or side of the wagon.	0	Equipment	jockey box
<e1> Tumors </e1> growing in these <e2> fibrinogen-deficient mice </e2> did not attract the CREKA peptide.	0	Tumors	fibrinogen-deficient mice
Seller shall add taxes as a separate line item on the <e1> seller </e1> 's <e2> invoice </e2> , if applicable.	0	seller	invoice
The <e1> transition </e1> from <e2> dictatorship </e2> to democracy will take time, but it is worth every effort.	0	transition	dictatorship
The <e1> astronauts </e1> used the orbiter boom sensor <e2> system </e2> mounted on the end of the shuttle's robotic arm.	0	astronauts	system
We clicked the <e1> thumbnail </e1> for a <e2> preview </e2> of the theme.	0	thumbnail	preview
The Hargrett Rare Book and Manuscript Library at the University of Georgia maintains a <e1> collection </e1> of more than 800 <e2> historic maps </e2> spanning nearly 500 years.	0	collection	historic maps
Has anyone insulated a stone foundation, <e1> dirt </e1> <e2> floor </e2> basement?	0	dirt	floor
The <e1> energy </e1> of emission produces the <e2> separation field </e2> .	0	energy	separation field
It is also illegal for anyone other than the <e1> drug </e1> 's <e2> manufacturer </e2> to re-import a prescription drug that was originally manufactured in the United States.	0	drug	manufacturer
Not too long ago, the <e1> grass </e1> was farmed for <e2> hay </e2> ; then, it was ditched for mosquito control.	0	grass	hay
Select the <e1> appropriate government agency </e1> from the <e2> pull-down list </e2> , add comments in the comment box, and select the Submit button.	0	appropriate government agency	pull-down list
The <e1> spring molt </e1> produces <e2> mottled brown feathers </e2> , making the female almost invisible as she sits on her nest.	0	spring molt	mottled brown feathers
A <e1> bus </e1> <e2> company </e2> has pledged a week-long roadside survey after a group of workers complained about its Bradford to Morley service.	0	bus	company
Alex's skills as an editor and a <e1> documentary </e1> <e2> maker </e2> allowed us to be able to shoot it and turn it in that short amount of time.	0	documentary	maker
Most patients reported moderate-to-severe dry mouth, difficulty in swallowing, and <e1> sore throat </e1> from <e2> weeks </e2> through 7.	0	sore throat	weeks
<e1> Trees </e1> grow <e2> seeds </e2> .	0	Trees	seeds
This daily assault of <e1> inflammation </e1> in their digestive system, plus the inflammation from your <e2> joints </e2> and an overworked immune system and excess weight can easily exceed the amount of inflammation your body can effectively handle.	0	inflammation	joints
In Europe the <e1> fuel </e1> is distilled from <e2> canola oil </e2> .	0	fuel	canola oil
I derive tremendous pleasure and <e1> fulfillment </e1> from <e2> teaching </e2> , particularly when I am able to help students understand a previously foreign concept or idea, aid them in seeing a familiar object or event from a new and unusual perspective, guide them with projects they are working on, or encourage the interests they have.	1	fulfillment	teaching
The <e1> patient </e1> literally sawed it in half using a hard <e2> toothbrush </e2> over a period of many years.	0	patient	toothbrush
The letters are not painted on top of the <e2> stone </e2> , but actually engraved into the <e1> granite </e1> stone.	0	granite	stone
At normal room temperatures, <e1> flammable liquids </e1> can give off enough <e2> vapour </e2> to form burnable mixtures with air.	0	flammable liquids	vapour
By the early '90s, Indian entrepreneurs bought a majority of the properties and flourished with the new <e1> immigrants </e1> from the <e2> subcontinent </e2> .	0	immigrants	subcontinent
After the <e1> panel </e1> makes a <e2> recommendation </e2> , OraSure said it likely will formally apply to sell the test over-the-counter.	0	panel	recommendation
This year's newest attractions include a dedicated music zone which takes you on a musical journey around the world and gives you a chance to experience <e1> musical ecstasy </e1> from <e2> different cultures </e2> .	0	musical ecstasy	different cultures
The <e1> senders </e1> produced the <e2> anthrax </e2> themselves.	0	senders	anthrax
The <e1> observatory </e1> has used a 45-meter cosmic radio emission <e2> telescope </e2> to make a number of important contributions.	0	observatory	telescope
Because the <e1> air </e1> in the <e2> jar </e2> cannot circulate to the rest of the room, this air stays in the sunlight and gets warmer and warmer.	0	air	jar
Fishes are more prone to predation from groups of predators because multiple predators can surround a <e1> school </e1> of <e2> fish </e2> and prevent fishes from escaping.	0	school	fish
The <e1> victim </e1> , who was positioned underneath the conveyor, was using a <e2> hammer </e2> to adjust the return roller.	0	victim	hammer
The <e1> broadsword </e1> was used in some <e2> units </e2> .	0	broadsword	units
After several years of self-observation, Alexander began to teach his method of conscious <e1> inhibition </e1> through <e2> manual facilitated movement </e2> .	1	inhibition	manual facilitated movement
I am installing lights under the <e1> cabinets </e1> in my <e2> kitchen </e2> .	0	cabinets	kitchen
Beginning in 1966-67, the <e1> club </e1> made the <e2> playoffs </e2> nine consecutive seasons, the only NHL team of the period to accomplish that feat.	0	club	playoffs
Notice how much larger the <e1> text </e1> now is from the <e2> original size </e2> .	0	text	original size
You haven't experienced true tartness until you've tasted the <e1> jelly </e1> inside a <e2> passionfruit </e2> .	0	jelly	passionfruit
Deposits grew 20% with particularly good <e1> growth </e1> from <e2> corporates </e2> .	0	growth	corporates
Sheehan also announced at the signing that she's a <e1> finalist </e1> for the <e2> prize </e2> .	0	finalist	prize
He had a <e1> proposal </e1> for solving the caller ID <e2> problem </e2> .	0	proposal	problem
In zen, there is a strong relationship between <e1> work </e1> and <e2> food </e2> , for the former begets the latter.	0	work	food
If you are cleaning a <e1> coffee </e1> <e2> maker </e2> that hasn't been cleaned regularly, repeat this step again with a fresh vinegar and water mixture.	0	coffee	maker
Preliminary experiments [Nature (1994) 368, 315] seemed to support this idea in that the <e1> quenches </e1> produced the predicted high <e2> vortex-densities </e2> .	0	quenches	vortex-densities
The <e1> bytecodes </e1> compiled from a <e2> nonoptimized control structure </e2> are illustrated by the following hypothetical method in Collection.	0	bytecodes	nonoptimized control structure
The <e1> objective </e1> was for a tough <e2> week </e2> leading up to the trip to the US, and we certainly got that.	0	objective	week
Women may experience <e1> anxiety </e1> from the <e2> time </e2> they first learn about the breast abnormality.	0	anxiety	time
This is a new tool to enhance <e1> role </e1> of <e2> pharmacists </e2> in health care.	0	role	pharmacists
We actually put <e1> tea </e1> in the <e2> food </e2> whenever possible.	0	tea	food
A light <e1> cheese </e1> full of rustic <e2> flavors </e2> , it wakes up and soothes the senses with its unique flavor that is also warm and mild.	0	cheese	flavors
But socialism, far from being 'finished', will once again become the idea that guides workers and youth in the <e1> struggle </e1> for a new <e2> society </e2> .	0	struggle	society
My <e1> sore throat </e1> from <e2> yesterday </e2> has turned into a full-blown cold over night.	0	sore throat	yesterday
Contents of the <e1> scrapbooks </e1> included <e2> pictures </e2> cut from magazines and newspapers, stories, poems and anecdotes as well as photographs.	0	scrapbooks	pictures
So you are not only sharing the speaker information, but you are also sharing the <e1> audio </e1> from the <e2> event </e2> quickly and easily.	0	audio	event
The mountains of the peninsula can receive substantial rains and periodically, large <e1> amounts </e1> of <e2> water </e2> are washed down the river beds.	0	amounts	water
The <e1> mentor </e1> provides a comprehensive <e2> training plan </e2> that will facilitate the applicant's progress towards his/her research career goals.	0	mentor	training plan
Entering the <e1> fissure </e1> created by the <e2> meteor's impact </e2> , Sephiroth would merge with all the energy of the planet, granting him god-like power over it.	0	fissure	meteor's impact
If the same sari is contracted out to a master <e1> weaver </e1> who owns a <e2> loom </e2> but employs two adults and two children to work on it, the adults would get Rs.400 each and the children Rs.100 each.	0	weaver	loom
The <e1> student committee </e1> developed the following <e2> guidelines </e2> .	0	student committee	guidelines
Now you can get the <e1> latest information </e1> directly from the <e2> experts </e2> .	0	latest information	experts
Finding a <e1> piece </e1> of <e2> cake </e2> during Christmas holidays in Vienna is not quite a piece of cake.	0	piece	cake
Examples include the <e1> exclusion </e1> of certain benefits from <e2> funding standards </e2> and the exclusion of entire plans from certain funding requirements.	0	exclusion	funding standards
The contents of the <e1> envelope </e1> were a sheet of foreign <e2> note-paper </e2> , and a folded enclosure.	0	envelope	note-paper
Pretty much every classic five <e2> pocket </e2> design boasted a <e1> coin </e1> pocket in the front right scoop pocket.	0	coin	pocket
A <e1> rower </e1> has one <e2> oar </e2> in sweep rowing, an oar in each hand in sculling.	0	rower	oar
The <e1> author </e1> applied the above-mentioned simple <e2> dovetailer </e2> to all computable universes.	0	author	dovetailer
The <e1> name </e1> given to our cluster, Valhalla, comes from Norse <e2> mythology </e2> .	0	name	mythology
The Cleveland Cavaliers envision an <e1> arena </e1> full of cheering <e2> fans </e2> with no tickets in their pockets.	0	arena	fans
How can I get rid of the <e1> ants </e1> in my <e2> kitchen </e2> without using dangerous pesticides?	0	ants	kitchen
Most of the <e1> excitement </e1> came from the <e2> anticipation </e2> of winning a nice prize, all for the sum of one dollar.	1	excitement	anticipation
Located near the equator in South America, the <e1> cocoa tree </e1> produces <e2> cocoa beans </e2> , the source of all chocolate.	0	cocoa tree	cocoa beans
A bill is a <e1> proposal </e1> for a <e2> law </e2> .	0	proposal	law
A star <e1> foot <e2> ball </e2> er </e1> can barely touch the ball for 90 minutes, then suddenly produce five seconds of genius that decides the game.	0	foot <e2> ball </e2> er	ball
This prescription drug alleviates <e1> panic </e1> from <e2> claustrophobia </e2> and is also very handy for airplane rides and in case of broken-down subway cars or elevators.	1	panic	claustrophobia
An essential <e1> aim </e1> of computing professionals is to minimize negative <e2> consequences </e2> .	0	aim	consequences
He used a stable form of <e1> liquid nitroglycerin </e1> carried in a <e2> bottle </e2> labeled as contact lens solution, using cotton as a stabilizer.	0	liquid nitroglycerin	bottle
Whilst audio sampled at 8kHz is sufficient for communication, such narrow-band speech does not sound natural, leading to user <e1> frustration </e1> after <e2> prolonged exposure </e2> , and making language learning difficult.	1	frustration	prolonged exposure
This as well as kinetic data support the hypothesis of <e1> inhibition </e1> through <e2> altered membrane properties </e2> .	1	inhibition	altered membrane properties
Today, the coast guard discovered a <e1> boat </e1> full of <e2> migrants </e2> .	0	boat	migrants
If the product makes it over that first hurdle, it is blessed with another 1.7 seconds while the <e1> shopper </e1> makes a <e2> purchasing decision </e2> .	0	shopper	purchasing decision
The <e1> women </e1> 's <e2> chorus </e2> of Dallas is one of the nation's finest women's choruses.	0	women	chorus
<e1> Cancer </e1> is found in <e2> lymph node areas </e2> on both sides of the diaphragm and in one area of a nearby organ or tissue other than the lymph nodes.	0	Cancer	lymph node areas
The remaining contents of the <e1> package </e1> included four ounces of <e2> plastique </e2> filled with tiny metallic slivers.	0	package	plastique
I heard that those <e1> refugees </e1> escaped from a <e2> civil war </e2> before.	0	refugees	civil war
Ride Metrorail and then pick up a car-just <e1> steps </e1> from the <e2> train </e2> -to run errands, shop or reach any other business or social event not easily accessible via transit.	0	steps	train
If your main <e1> aim </e1> is for <e2> growth </e2> in the value of the property then obviously you need to look at where you think the next value-spurt is going to be.	0	aim	growth
This was the signal for dozens of others to do the same and the <e1> noise </e1> inside the <e2> car </e2> was quite something.	0	noise	car
An opening is present in the diaphragm (the muscle that separates the <e1> chest cavity </e1> from the <e2> abdominal cavity </e2> ).	0	chest cavity	abdominal cavity
When I start the engine the <e1> car </e1> makes a <e2> screaching sound </e2> .	0	car	screaching sound
The lower portion of the <e1> building </e1> contained hundreds of <e2> storage rooms </e2> .	0	building	storage rooms
In fact, nobody received a <e1> drinking </e1> <e2> injury </e2> the whole weekend.	1	drinking	injury
There are four <e1> <e2> cave </e2> rns </e1> located inside the cave with the tunnel heading west being the largest.	0	<e2> cave </e2> rns	cave
I find it hard to bend and reach and I cannot use the <e1> cupboards </e1> in my <e2> kitchen </e2> .	0	cupboards	kitchen
The <e1> dryer </e1> emits <e2> air </e2> that is regulated close to your body temperature.	0	dryer	air
The <e1> appointment </e1> was for more than one <e2> year </e2> , so the recommendation discussed evidence to date of the candidate's teaching.	0	appointment	year
It is commonly accepted that <e1> progress </e1> comes from <e2> science </e2> , debate, inference, logic and reasoning.	1	progress	science
The glass dome from the beginning of the century is gorgeous, prices are reasonable, and the <e1> waiters </e1> provide a <e2> show </e2> worth watching.	0	waiters	show
Complications from these symptoms can include weight gain from excessive eggnog and chocolate intake, and <e1> sore throat </e1> from excessive <e2> singing </e2> .	1	sore throat	singing
This assumes steady employment of a <e1> loom </e1> employing a master <e2> weaver </e2> and three assistants together with female and child helpers.	0	loom	weaver
If we claim that thieves are not productive, then we must also deny that many commodities that sell and bear rents are also not products, including the coils that help distill whiskey, the tatters of the beggar, the retorts of the adulterating druggist, the <e1> jimmy </e1> of the <e2> burglar </e2> and the brig of the pirate.	0	jimmy	burglar
<e1> Words </e1> not present in <e2> dictionaries </e2> are almost always found in unrestricted texts.	0	Words	dictionaries
Although Harry noticed it during exercise, the change that was identified was the difference in muscular <e1> discomfort </e1> from the <e2> beginning </e2> of his training program (riding five miles per day) to his current status two months later.	0	discomfort	beginning
Our villa was extremely clean, the only flaw being some stains on one side of the <e1> sofa </e1> <e2> cushions </e2> .	0	sofa	cushions
The <e1> photoheliograph </e1> produced the <e2> glass-plate photographs </e2> on display in this exhibition gallery.	0	photoheliograph	glass-plate photographs
